schema_version,status,failure_class,run_id,scenario_id,experiment_name,experiment_category,allocator,seed,warmup_iterations,measured_repetitions,params_hash,run_timestamp_utc,os_name,os_version,arch,compiler_name,compiler_version,build_type,build_flags,cpu_model,cpu_cores_logical,cpu_cores_physical,phase_duration_ns,repetition_min_ns,repetition_max_ns,repetition_mean_ns,repetition_median_ns,repetition_p95_ns,alloc_ops_total,free_ops_total,bytes_allocated_total,bytes_freed_total,peak_live_count,peak_live_bytes,final_live_count,final_live_bytes,ops_per_sec_mean,throughput_bytes_per_sec_mean,failed_alloc_count,fallback_count,reserved_bytes,overhead_ratio,overhead_ratio_req
summary.v5,"valid","none","run_17_seed0","article1/segregated_list/random/fixed_small|seed=42|reps=5","article1/segregated_list/random/fixed_small","article1","segregated_list",42,3,5,7a5ae3a0,"0","Windows","10.0.26200","x64","MSVC","19.38.33145.0","Release","debug=0;opt=1;asserts=0;tracking=0;cmake_flags=","Intel(R) Core(TM) Ultra 9 275HX",24,24,2497900,2479100,2591900,2524380.000000,2497900,2591900,255687,250465,8181984,8014880,1000,32000,0,0,40337219.152112,644195070.791820,0,0,2064384,64.512000,0.252308
